Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,Latitude,Longitude
,liepaja,34,Good,1,Good,34,Good,0,Good,27,Good,,
United States of America,linda,50,Good,1,Good,27,Good,6,Good,50,Good,,
United States of America,lindenwold,48,Good,1,Good,48,Good,1,Good,38,Good,,
United States of America,little chute,57,Moderate,1,Good,29,Good,1,Good,57,Moderate,,
United States of America,livonia,62,Moderate,1,Good,33,Good,2,Good,62,Moderate,,
Spain,llanera,42,Good,1,Good,42,Good,0,Good,18,Good,,
Angola,longonjo,28,Good,0,Good,28,Good,0,Good,16,Good,,
Mexico,los reyes,51,Moderate,1,Good,31,Good,0,Good,51,Moderate,,
Poland,lubliniec,53,Moderate,1,Good,44,Good,0,Good,53,Moderate,,
United States of America,ludlow,50,Good,1,Good,44,Good,1,Good,50,Good,,
Russian Federation,lukoyanov,42,Good,1,Good,32,Good,1,Good,42,Good,,
Ecuador,machala,36,Good,1,Good,19,Good,1,Good,36,Good,,
United States of America,marietta,67,Moderate,1,Good,67,Moderate,3,Good,29,Good,,
Libya,marzuq,160,Unhealthy,1,Good,33,Good,0,Good,160,Unhealthy,,
France,matoury,19,Good,0,Good,19,Good,0,Good,19,Good,,
France,maurepas,72,Moderate,1,Good,40,Good,2,Good,72,Moderate,,
Cameroon,melong,57,Moderate,1,Good,19,Good,0,Good,57,Moderate,,
Angola,menongue,32,Good,0,Good,32,Good,0,Good,8,Good,,
Poland,milanowek,41,Good,1,Good,41,Good,0,Good,31,Good,,
Bolivia (Plurinational State of),mineros,27,Good,0,Good,11,Good,0,Good,27,Good,,
Pakistan,mingaora,163,Unhealthy,4,Good,41,Good,6,Good,163,Unhealthy,,
United States of America,mission viejo,50,Good,1,Good,31,Good,6,Good,50,Good,,
Germany,mittweida,55,Moderate,1,Good,46,Good,0,Good,55,Moderate,,
Spain,moguer,41,Good,1,Good,41,Good,0,Good,21,Good,,
France,moissac,40,Good,1,Good,40,Good,0,Good,39,Good,,
Spain,molina de segura,38,Good,1,Good,38,Good,0,Good,37,Good,,
Brazil,mongagua,82,Moderate,2,Good,26,Good,5,Good,82,Moderate,,
Chile,monte patria,31,Good,0,Good,18,Good,1,Good,31,Good,,
Italy,muggia,80,Moderate,1,Good,48,Good,0,Good,80,Moderate,,
United States of America,munhall,49,Good,1,Good,40,Good,2,Good,49,Good,,
Hungary,nagyatad,65,Moderate,1,Good,65,Moderate,0,Good,58,Moderate,,
India,najibabad,157,Unhealthy,4,Good,33,Good,10,Good,157,Unhealthy,,
Japan,nakama,55,Moderate,1,Good,55,Moderate,2,Good,50,Good,,
China,nandu,103,Unhealthy for Sensitive Groups,5,Good,27,Good,10,Good,103,Unhealthy for Sensitive Groups,,
India,nandyal,94,Moderate,2,Good,43,Good,2,Good,94,Moderate,,
Kenya,nanyuki,72,Moderate,2,Good,16,Good,1,Good,72,Moderate,,
Pakistan,narang,173,Unhealthy,6,Good,36,Good,14,Good,173,Unhealthy,,
Brazil,natividade,29,Good,0,Good,23,Good,0,Good,29,Good,,
Ireland,navan,38,Good,1,Good,38,Good,0,Good,35,Good,,
India,nayudupeta,141,Unhealthy for Sensitive Groups,3,Good,47,Good,4,Good,141,Unhealthy for Sensitive Groups,,
Netherlands,neerijnen,38,Good,1,Good,38,Good,1,Good,38,Good,,
Germany,neubrandenburg,44,Good,1,Good,44,Good,0,Good,23,Good,,
United States of America,new cassel,59,Moderate,2,Good,38,Good,8,Good,59,Moderate,,
United Kingdom of Great Britain and Northern Ireland,newcastle upon tyne,40,Good,1,Good,39,Good,0,Good,40,Good,,
Japan,nobeoka,40,Good,1,Good,31,Good,4,Good,40,Good,,
Russian Federation,nogir,40,Good,1,Good,40,Good,1,Good,35,Good,,
United States of America,north amityville,60,Moderate,1,Good,46,Good,5,Good,60,Moderate,,
United States of America,north canton,49,Good,1,Good,40,Good,1,Good,49,Good,,
United States of America,northbrook,42,Good,1,Good,41,Good,3,Good,42,Good,,
Italy,novate milanese,90,Moderate,1,Good,67,Moderate,0,Good,90,Moderate,,
Cuba,nueva gerona,33,Good,1,Good,33,Good,0,Good,26,Good,,
Uzbekistan,nukus,69,Moderate,1,Good,28,Good,3,Good,69,Moderate,,
Japan,numazu,71,Moderate,1,Good,36,Good,5,Good,71,Moderate,,
Netherlands,nunspeet,38,Good,0,Good,38,Good,0,Good,29,Good,,
Finland,nurmijarvi,34,Good,1,Good,34,Good,1,Good,8,Good,,
Argentina,obera,19,Good,0,Good,19,Good,0,Good,12,Good,,
Brazil,oeiras,20,Good,0,Good,20,Good,0,Good,18,Good,,
Japan,oiso,70,Moderate,1,Good,35,Good,6,Good,70,Moderate,,
Hungary,esztergom,63,Moderate,1,Good,63,Moderate,0,Good,57,Moderate,,
Germany,euskirchen,55,Moderate,1,Good,48,Good,0,Good,55,Moderate,,
Republic of Moldova,falesti,56,Moderate,1,Good,55,Moderate,0,Good,56,Moderate,,
Canada,fergus,32,Good,1,Good,27,Good,0,Good,32,Good,,
United States of America,foster city,52,Moderate,1,Good,32,Good,4,Good,52,Moderate,,
Germany,freudenberg,53,Moderate,1,Good,47,Good,0,Good,53,Moderate,,
Uzbekistan,gazalkent,87,Moderate,1,Good,39,Good,5,Good,87,Moderate,,
Germany,geldern,48,Good,1,Good,37,Good,1,Good,48,Good,,
China,genhe,123,Unhealthy for Sensitive Groups,1,Good,29,Good,0,Good,123,Unhealthy for Sensitive Groups,,
,ghogha,91,Moderate,1,Good,25,Good,1,Good,91,Moderate,21.68813,72.2763
China,dandong,81,Moderate,2,Good,42,Good,3,Good,81,Moderate,,
Togo,dapaong,48,Good,1,Good,27,Good,0,Good,48,Good,,
Germany,datteln,52,Moderate,1,Good,42,Good,0,Good,52,Moderate,,
United States of America,decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,,
Belgium,deerlijk,44,Good,1,Good,38,Good,1,Good,44,Good,,
Ethiopia,dejen,61,Moderate,1,Good,23,Good,0,Good,61,Moderate,,
Iran (Islamic Republic of),delijan,109,Unhealthy for Sensitive Groups,1,Good,37,Good,0,Good,109,Unhealthy for Sensitive Groups,,
Turkey,demirci,54,Moderate,1,Good,54,Moderate,0,Good,50,Good,,
United States of America,dentsville,43,Good,1,Good,43,Good,2,Good,28,Good,,
India,deoranian,154,Unhealthy,4,Good,33,Good,8,Good,154,Unhealthy,,
Turkey,devrek,51,Moderate,1,Good,43,Good,0,Good,51,Moderate,,
Belgium,dison,57,Moderate,1,Good,42,Good,1,Good,57,Moderate,,
Romania,dolhasca,58,Moderate,1,Good,46,Good,0,Good,58,Moderate,,
France,draguignan,57,Moderate,1,Good,57,Moderate,1,Good,38,Good,,
United States of America,east ridge,42,Good,1,Good,42,Good,3,Good,27,Good,,
Germany,ebersberg,68,Moderate,1,Good,67,Moderate,0,Good,68,Moderate,,
Spain,ejea de los caballeros,38,Good,1,Good,38,Good,0,Good,11,Good,,
Egypt,el balyana,80,Moderate,1,Good,80,Moderate,0,Good,79,Moderate,,
United States of America,elk grove,50,Good,1,Good,27,Good,7,Good,50,Good,,
India,madhipura,144,Unhealthy for Sensitive Groups,4,Good,36,Good,8,Good,144,Unhealthy for Sensitive Groups,25.92127,86.79271
Kenya,magadi,30,Good,1,Good,17,Good,0,Good,30,Good,,
Portugal,maia,40,Good,0,Good,40,Good,1,Good,20,Good,,
India,majitha,163,Unhealthy,4,Good,45,Good,8,Good,163,Unhealthy,,
India,malpura,186,Unhealthy,2,Good,32,Good,5,Good,186,Unhealthy,,
Madagascar,mananara,17,Good,0,Good,17,Good,0,Good,15,Good,,
Myanmar,mandalay,71,Moderate,2,Good,7,Good,3,Good,71,Moderate,,
Bangladesh,manikganj,151,Unhealthy,4,Good,20,Good,11,Good,151,Unhealthy,,
Romania,baia sprie,54,Moderate,1,Good,45,Good,0,Good,54,Moderate,,
Indonesia,barabai,67,Moderate,2,Good,5,Good,2,Good,67,Moderate,,
Venezuela (Bolivarian Republic of),barquisimeto,32,Good,1,Good,21,Good,0,Good,32,Good,,
United States of America,bellefontaine,46,Good,1,Good,38,Good,1,Good,46,Good,,
India,beri,176,Unhealthy,5,Good,113,Unhealthy for Sensitive Groups,9,Good,176,Unhealthy,,
Belgium,berlare,49,Good,1,Good,37,Good,2,Good,49,Good,,
Uzbekistan,beruni,71,Moderate,1,Good,39,Good,3,Good,71,Moderate,,
India,bhinga,141,Unhealthy for Sensitive Groups,4,Good,25,Good,9,Good,141,Unhealthy for Sensitive Groups,27.70283,81.9343
India,bhuvanagiri,91,Moderate,2,Good,31,Good,6,Good,91,Moderate,,
United States of America,big rapids,48,Good,1,Good,29,Good,0,Good,48,Good,,
Japan,bihoro,37,Good,1,Good,35,Good,1,Good,37,Good,,
Botswana,bobonong,31,Good,0,Good,31,Good,0,Good,24,Good,,
United States of America,bogalusa,48,Good,1,Good,35,Good,1,Good,48,Good,,
Italy,bolzano,61,Moderate,1,Good,42,Good,0,Good,61,Moderate,,
Côte d'Ivoire,bonoua,33,Good,1,Good,23,Good,0,Good,33,Good,,
Georgia,borjomi,65,Moderate,1,Good,32,Good,0,Good,65,Moderate,,
United States of America,bossier city,45,Good,1,Good,45,Good,1,Good,43,Good,,
,bremerton,41,Good,1,Good,27,Good,6,Good,41,Good,,
United States of America,brook park,54,Moderate,1,Good,38,Good,2,Good,54,Moderate,,
Canada,brooks,60,Moderate,1,Good,26,Good,1,Good,60,Moderate,,
United States of America,brunswick,30,Good,1,Good,30,Good,1,Good,22,Good,,
Switzerland,buchs,56,Moderate,1,Good,48,Good,0,Good,56,Moderate,,
Iran (Islamic Republic of),bukan,61,Moderate,1,Good,47,Good,0,Good,61,Moderate,,
Democratic Republic of the Congo,bumba,80,Moderate,2,Good,10,Good,0,Good,80,Moderate,,
Italy,bussolengo,83,Moderate,1,Good,49,Good,0,Good,83,Moderate,,
Germany,buxtehude,45,Good,1,Good,45,Good,0,Good,24,Good,,
Poland,bystrzyca klodzka,59,Moderate,1,Good,40,Good,0,Good,59,Moderate,,
France,caen,55,Moderate,1,Good,37,Good,1,Good,55,Moderate,,
Italy,cairo montenotte,64,Moderate,1,Good,64,Moderate,0,Good,51,Moderate,,
France,cannes,61,Moderate,1,Good,61,Moderate,1,Good,42,Good,,
Mexico,capilla de guadalupe,54,Moderate,1,Good,30,Good,0,Good,54,Moderate,,
United Kingdom of Great Britain and Northern Ireland,carlisle,38,Good,1,Good,38,Good,0,Good,35,Good,,
,carpinteria,50,Good,1,Good,22,Good,7,Good,50,Good,,
Italy,carugate,89,Moderate,1,Good,64,Moderate,0,Good,89,Moderate,,
Italy,caselle torinese,79,Moderate,1,Good,55,Moderate,0,Good,79,Moderate,,
Italy,castrovillari,51,Moderate,1,Good,51,Moderate,0,Good,42,Good,,
Brazil,catu,22,Good,0,Good,22,Good,0,Good,21,Good,,
Angola,catumbela,53,Moderate,1,Good,20,Good,0,Good,53,Moderate,,
Italy,cetraro,51,Moderate,1,Good,49,Good,0,Good,51,Moderate,,
India,channapatna,68,Moderate,1,Good,20,Good,4,Good,68,Moderate,12.65143,77.20672
India,chinnammanur,79,Moderate,2,Good,14,Good,4,Good,79,Moderate,,
Russian Federation,chuguyevka,71,Moderate,1,Good,61,Moderate,0,Good,71,Moderate,,
China,chuncheng,81,Moderate,2,Good,16,Good,10,Good,81,Moderate,,
China,chuzhou,168,Unhealthy,8,Good,22,Good,31,Good,168,Unhealthy,,
Denmark,aalborg,46,Good,1,Good,46,Good,0,Good,12,Good,,
,abaetetuba,36,Good,0,Good,17,Good,0,Good,36,Good,,
United States of America,acushnet,47,Good,1,Good,40,Good,2,Good,47,Good,,
Greece,agrinion,114,Unhealthy for Sensitive Groups,1,Good,43,Good,0,Good,114,Unhealthy for Sensitive Groups,,
Mexico,agua dulce,67,Moderate,2,Good,20,Good,1,Good,67,Moderate,,
Mexico,aguascalientes,55,Moderate,1,Good,21,Good,2,Good,55,Moderate,,
India,ahmadnagar,155,Unhealthy,2,Good,33,Good,6,Good,155,Unhealthy,19.09457,74.73843
Hungary,albertirsa,66,Moderate,1,Good,66,Moderate,0,Good,58,Moderate,,
Portugal,alcabideche,38,Good,1,Good,38,Good,2,Good,20,Good,,
Russian Federation,aldan,30,Good,1,Good,23,Good,0,Good,30,Good,,
Russian Federation,aleksandrovskoye,45,Good,1,Good,45,Good,0,Good,19,Good,,
Colombia,algarrobo,83,Moderate,1,Good,27,Good,0,Good,83,Moderate,,
Russian Federation,alleroy,61,Moderate,1,Good,43,Good,1,Good,61,Moderate,,
United States of America,altamonte springs,97,Moderate,1,Good,97,Moderate,1,Good,20,Good,,
India,ambasamudram,68,Moderate,1,Good,21,Good,3,Good,68,Moderate,8.71068,77.4519
India,amloh,161,Unhealthy,4,Good,43,Good,13,Good,161,Unhealthy,30.60837,76.23199
Netherlands,amsterdam,38,Good,0,Good,38,Good,0,Good,30,Good,,
Colombia,andes,63,Moderate,2,Good,20,Good,1,Good,63,Moderate,,
Spain,arahal,43,Good,1,Good,43,Good,0,Good,14,Good,,
Japan,asahi,52,Moderate,0,Good,28,Good,6,Good,52,Moderate,,
Turkmenistan,asgabat,115,Unhealthy for Sensitive Groups,1,Good,39,Good,1,Good,115,Unhealthy for Sensitive Groups,,
France,aurillac,60,Moderate,1,Good,40,Good,0,Good,60,Moderate,,
Colombia,ayapel,57,Moderate,1,Good,19,Good,0,Good,57,Moderate,,
Ecuador,azogues,8,Good,0,Good,7,Good,0,Good,8,Good,,
India,babra,129,Unhealthy for Sensitive Groups,1,Good,32,Good,3,Good,129,Unhealthy for Sensitive Groups,,
United Kingdom of Great Britain and Northern Ireland,coalville,35,Good,1,Good,29,Good,1,Good,35,Good,,
United States of America,coamo,121,Unhealthy for Sensitive Groups,0,Good,29,Good,0,Good,121,Unhealthy for Sensitive Groups,,
Brazil,conceicao do araguaia,32,Good,0,Good,14,Good,0,Good,32,Good,,
Italy,copparo,86,Moderate,1,Good,67,Moderate,0,Good,86,Moderate,,
Philippines,cotabato,37,Good,1,Good,22,Good,1,Good,37,Good,,
Japan,daigo,56,Moderate,1,Good,20,Good,7,Good,56,Moderate,,
India,rupnagar,167,Unhealthy,5,Good,17,Good,25,Good,167,Unhealthy,,
Italy,ruvo di puglia,59,Moderate,1,Good,59,Moderate,0,Good,44,Good,,
Russian Federation,rylsk,40,Good,1,Good,40,Good,0,Good,12,Good,,
Japan,saga,46,Good,1,Good,46,Good,3,Good,34,Good,,
France,saint ouen,69,Moderate,1,Good,45,Good,1,Good,69,Moderate,,
Japan,sakai,83,Moderate,2,Good,21,Good,20,Good,83,Moderate,,
Sweden,sala,34,Good,1,Good,34,Good,0,Good,14,Good,,
South Africa,randfontein,192,Unhealthy,7,Good,15,Good,17,Good,192,Unhealthy,,
Poland,reda,35,Good,1,Good,35,Good,0,Good,24,Good,,
Germany,rehburg loccum,43,Good,1,Good,43,Good,0,Good,30,Good,,
Brazil,ribeirao das neves,41,Good,1,Good,22,Good,1,Good,41,Good,,
Brazil,ribeirao,23,Good,0,Good,23,Good,0,Good,16,Good,,
Brazil,ribeiropolis,21,Good,0,Good,21,Good,0,Good,13,Good,,
Brazil,rio de janeiro,87,Moderate,1,Good,33,Good,4,Good,87,Moderate,,
Argentina,rio gallegos,17,Good,0,Good,17,Good,0,Good,4,Good,,
Brazil,rio pardo,31,Good,1,Good,17,Good,1,Good,31,Good,,
United States of America,riviera beach,51,Moderate,1,Good,51,Moderate,1,Good,45,Good,,
United States of America,rolla,72,Moderate,1,Good,44,Good,0,Good,72,Moderate,,
India,ron,49,Good,1,Good,21,Good,3,Good,49,Good,15.69935,75.73408
Bangladesh,pirganj,133,Unhealthy for Sensitive Groups,4,Good,25,Good,9,Good,133,Unhealthy for Sensitive Groups,,
United States of America,placentia,134,Unhealthy for Sensitive Groups,4,Good,16,Good,22,Good,134,Unhealthy for Sensitive Groups,,
Russian Federation,pogar,41,Good,1,Good,41,Good,0,Good,15,Good,,
Russian Federation,pogranichnyy,94,Moderate,3,Good,33,Good,1,Good,94,Moderate,,
Sri Lanka,polonnaruwa,69,Moderate,1,Good,17,Good,2,Good,69,Moderate,,
Russian Federation,polysayevo,42,Good,1,Good,21,Good,6,Good,42,Good,,
Italy,pontedera,83,Moderate,1,Good,83,Moderate,0,Good,39,Good,,
United States of America,port saint lucie,36,Good,1,Good,36,Good,1,Good,16,Good,,
United States of America,pottsville,48,Good,1,Good,41,Good,2,Good,48,Good,,
Switzerland,pratteln,59,Moderate,1,Good,51,Moderate,0,Good,59,Moderate,,
Cuba,primero de enero,59,Moderate,1,Good,31,Good,0,Good,59,Moderate,,
India,purushottampur,115,Unhealthy for Sensitive Groups,3,Good,47,Good,2,Good,115,Unhealthy for Sensitive Groups,19.52024,84.88514
Poland,radzyn podlaski,42,Good,1,Good,42,Good,0,Good,28,Good,,
India,rajmahal,151,Unhealthy,4,Good,32,Good,9,Good,151,Unhealthy,,
India,rajpur,136,Unhealthy for Sensitive Groups,2,Good,25,Good,4,Good,136,Unhealthy for Sensitive Groups,21.94022,75.13608
India,rajpur,136,Unhealthy for Sensitive Groups,2,Good,25,Good,4,Good,136,Unhealthy for Sensitive Groups,22.30393,74.35568
Russian Federation,omutninsk,40,Good,1,Good,39,Good,0,Good,40,Good,,
Poland,orzesze,64,Moderate,1,Good,45,Good,1,Good,64,Moderate,,
Poland,ostroda,40,Good,1,Good,40,Good,0,Good,19,Good,,
Indonesia,palabuhanratu,164,Unhealthy,6,Good,25,Good,14,Good,164,Unhealthy,,
India,palera,167,Unhealthy,3,Good,103,Unhealthy for Sensitive Groups,2,Good,167,Unhealthy,25.02013,79.22818
India,palmaner,94,Moderate,2,Good,21,Good,5,Good,94,Moderate,13.2,78.74725
Colombia,palmar de varela,85,Moderate,1,Good,29,Good,1,Good,85,Moderate,,
,palompon,47,Good,1,Good,23,Good,0,Good,47,Good,,
Brazil,panambi,20,Good,0,Good,20,Good,0,Good,18,Good,,
Pakistan,pano aqil,156,Unhealthy,2,Good,15,Good,11,Good,156,Unhealthy,,
Serbia,paracin,55,Moderate,1,Good,50,Good,0,Good,55,Moderate,,
,paranagua,28,Good,0,Good,23,Good,0,Good,28,Good,,
India,penugonda,153,Unhealthy,4,Good,42,Good,5,Good,153,Unhealthy,16.65363,81.7455
Austria,perchtoldsdorf,70,Moderate,1,Good,67,Moderate,0,Good,70,Moderate,,
Mexico,peto,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,,
Germany,ottersberg,41,Good,0,Good,41,Good,0,Good,26,Good,,
India,bahraich,91,Moderate,2,Good,82,Moderate,0,Good,91,Moderate,,
Philippines,baloc,148,Unhealthy for Sensitive Groups,1,Good,29,Good,2,Good,148,Unhealthy for Sensitive Groups,,
Germany,balve,68,Moderate,1,Good,36,Good,5,Good,68,Moderate,,
Central African Republic,bambari,79,Moderate,2,Good,16,Good,0,Good,79,Moderate,,
Brazil,bambui,37,Good,1,Good,6,Good,1,Good,37,Good,,
China,bantou,57,Moderate,1,Good,38,Good,2,Good,57,Moderate,,
China,baoying,187,Unhealthy,4,Good,187,Unhealthy,3,Good,163,Unhealthy,,
Brazil,beberibe,24,Good,0,Good,18,Good,0,Good,24,Good,,
India,bhawanigarh,176,Unhealthy,4,Good,176,Unhealthy,1,Good,166,Unhealthy,,
Pakistan,bhera,194,Unhealthy,4,Good,194,Unhealthy,1,Good,173,Unhealthy,,
India,bhum,94,Moderate,1,Good,36,Good,1,Good,94,Moderate,,
India,bidhuna,170,Unhealthy,4,Good,158,Unhealthy,1,Good,170,Unhealthy,,
India,bijawar,162,Unhealthy,2,Good,108,Unhealthy for Sensitive Groups,0,Good,162,Unhealthy,,
Czechia,bilina,79,Moderate,1,Good,32,Good,4,Good,79,Moderate,,
Zimbabwe,bindura,93,Moderate,5,Good,14,Good,3,Good,93,Moderate,,
Democratic Republic of the Congo,binga,70,Moderate,2,Good,15,Good,0,Good,70,Moderate,,
Ukraine,bohuslav,40,Good,1,Good,40,Good,0,Good,17,Good,,
India,bokaro,156,Unhealthy,3,Good,93,Moderate,2,Good,156,Unhealthy,,
United States of America,bonita,75,Moderate,2,Good,16,Good,18,Good,75,Moderate,,
Russian Federation,borovichi,30,Good,1,Good,30,Good,0,Good,16,Good,,
Netherlands,boskoop,44,Good,1,Good,33,Good,4,Good,44,Good,,
France,blois,34,Good,1,Good,29,Good,3,Good,34,Good,,
Germany,boblingen,61,Moderate,1,Good,37,Good,2,Good,61,Moderate,,
Italy,abano terme,69,Moderate,1,Good,41,Good,2,Good,69,Moderate,,
Mexico,abasolo,53,Moderate,1,Good,28,Good,3,Good,53,Moderate,,
Côte d'Ivoire,adiake,50,Good,1,Good,21,Good,0,Good,50,Good,,
Turkey,adilcevaz,39,Good,1,Good,33,Good,0,Good,39,Good,,
Ethiopia,agaro,59,Moderate,1,Good,16,Good,0,Good,59,Moderate,,
Turkey,ahlat,48,Good,1,Good,39,Good,0,Good,48,Good,,
India,akividu,116,Unhealthy for Sensitive Groups,2,Good,52,Moderate,1,Good,116,Unhealthy for Sensitive Groups,,
Brazil,alem paraiba,61,Moderate,1,Good,10,Good,4,Good,61,Moderate,,
Canada,amos,66,Moderate,1,Good,19,Good,0,Good,66,Moderate,,
Venezuela (Bolivarian Republic of),anaco,132,Unhealthy for Sensitive Groups,1,Good,20,Good,1,Good,132,Unhealthy for Sensitive Groups,,
Chile,angol,28,Good,1,Good,18,Good,3,Good,28,Good,,
Germany,annaberg buchholz,66,Moderate,1,Good,39,Good,3,Good,66,Moderate,,
Japan,annaka,66,Moderate,1,Good,49,Good,1,Good,66,Moderate,,
Italy,arco,59,Moderate,1,Good,23,Good,4,Good,59,Moderate,,
Brazil,arinos,40,Good,1,Good,2,Good,2,Good,40,Good,,
United States of America,arnold,54,Moderate,2,Good,27,Good,10,Good,54,Moderate,,
,arraial do cabo,76,Moderate,2,Good,29,Good,4,Good,76,Moderate,,
Ethiopia,assela,57,Moderate,1,Good,21,Good,0,Good,57,Moderate,,
Belgium,assenede,57,Moderate,1,Good,37,Good,4,Good,57,Moderate,,
France,auch,44,Good,1,Good,32,Good,2,Good,44,Good,,
Germany,bad munder,71,Moderate,2,Good,30,Good,7,Good,71,Moderate,,
United States of America,bryant,50,Good,2,Good,32,Good,8,Good,50,Good,,
United Kingdom of Great Britain and Northern Ireland,buckhaven,27,Good,1,Good,27,Good,1,Good,16,Good,,
United States of America,buffalo grove,62,Moderate,2,Good,12,Good,20,Good,62,Moderate,,
Switzerland,bulach,54,Moderate,1,Good,38,Good,1,Good,54,Moderate,,
Spain,burgos,49,Good,1,Good,23,Good,1,Good,49,Good,,
Ethiopia,butajira,64,Moderate,1,Good,18,Good,0,Good,64,Moderate,,
United States of America,cadillac,54,Moderate,1,Good,31,Good,2,Good,54,Moderate,,
Romania,calafat,64,Moderate,1,Good,43,Good,1,Good,64,Moderate,,
Spain,calahorra,58,Moderate,1,Good,17,Good,3,Good,58,Moderate,,
Philippines,calintaan,32,Good,0,Good,25,Good,0,Good,32,Good,,
Republic of Moldova,camenca,41,Good,1,Good,41,Good,0,Good,29,Good,,
Brazil,campina grande do sul,66,Moderate,1,Good,8,Good,5,Good,66,Moderate,,
Italy,cassino,45,Good,1,Good,40,Good,2,Good,45,Good,,
Italy,castelvetrano,83,Moderate,1,Good,46,Good,0,Good,83,Moderate,,
Angola,catabola,27,Good,1,Good,23,Good,0,Good,27,Good,,
United States of America,cedar park,50,Good,1,Good,16,Good,3,Good,50,Good,,
Indonesia,cepu,76,Moderate,2,Good,64,Moderate,1,Good,76,Moderate,,
China,chaihe,69,Moderate,2,Good,42,Good,1,Good,69,Moderate,,
United States of America,channahon,66,Moderate,2,Good,23,Good,13,Good,66,Moderate,,
Colombia,chaparral,29,Good,1,Good,10,Good,1,Good,29,Good,,
Ukraine,chaplynka,41,Good,1,Good,41,Good,0,Good,6,Good,,
Mexico,charcas,41,Good,1,Good,23,Good,0,Good,41,Good,,
United States of America,chesterfield,59,Moderate,2,Good,22,Good,12,Good,59,Moderate,,
India,chetpet,101,Unhealthy for Sensitive Groups,2,Good,41,Good,2,Good,101,Unhealthy for Sensitive Groups,,
Peru,chimbote,36,Good,1,Good,22,Good,0,Good,36,Good,,
Indonesia,cibitung,152,Unhealthy,3,Good,152,Unhealthy,1,Good,111,Unhealthy for Sensitive Groups,,
Indonesia,cikupa,207,Very Unhealthy,5,Good,207,Very Unhealthy,4,Good,166,Unhealthy,,
Brazil,capao da canoa,57,Moderate,1,Good,16,Good,1,Good,57,Moderate,,
Brazil,capelinha,31,Good,1,Good,16,Good,0,Good,31,Good,,
Spain,carlet,26,Good,1,Good,24,Good,1,Good,26,Good,,
United States of America,carson city,34,Good,1,Good,20,Good,5,Good,34,Good,,
China,changzhou,164,Unhealthy,5,Good,164,Unhealthy,9,Good,158,Unhealthy,,
Pakistan,chawinda,152,Unhealthy,3,Good,139,Unhealthy for Sensitive Groups,1,Good,152,Unhealthy,,
Spain,chiclana,33,Good,1,Good,33,Good,2,Good,33,Good,,
Mexico,chilapa,30,Good,1,Good,14,Good,2,Good,30,Good,,
Zimbabwe,chinhoyi,50,Good,2,Good,16,Good,1,Good,50,Good,,
Colombia,chinu,60,Moderate,2,Good,7,Good,5,Good,60,Moderate,,
China,chishan,105,Unhealthy for Sensitive Groups,2,Good,105,Unhealthy for Sensitive Groups,3,Good,72,Moderate,,
Pakistan,chishtian mandi,190,Unhealthy,2,Good,107,Unhealthy for Sensitive Groups,1,Good,190,Unhealthy,,
Netherlands,alphen,33,Good,0,Good,33,Good,2,Good,17,Good,,
Indonesia,amuntai,45,Good,1,Good,15,Good,0,Good,45,Good,,
Spain,andujar,27,Good,1,Good,27,Good,1,Good,20,Good,,
United States of America,anoka,51,Moderate,1,Good,40,Good,3,Good,51,Moderate,,
Brazil,aquiraz,32,Good,0,Good,21,Good,0,Good,32,Good,,
